ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;Minimal quantity;Visibility;Additional shipping cost;Unity;Unit price;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse;Default shop
387;1;Pret A Porter Nail Enamel One Size 47;10;3.5;;;;;;;;dm_387;;Deborah Milano;Deborah Milano;8009518095364;;;;;;3.3;10;;;;;;"Pret porter nail enamels are formulated for stunning shine
a fluid glideon consistency and extreme adhesion to nails
The catwalkinspired shades come in a breathtaking palette
of colours and finishes that include pastel lacquer glitter
pearl and metallic to suit every look";"Pret porter nail enamels are formulated for stunning shine
a fluid glideon consistency and extreme adhesion to nails
The catwalkinspired shades come in a breathtaking palette
of colours and finishes that include pastel lacquer glitter
pearl and metallic to suit every look";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/76ccbac0-9-pret-a-porter56.jpg;;;;;;;;;;;;;Sale
388;1;Pret A Porter Nail Enamel One Size 51;10;3.5;;;;;;;;dm_388;;Deborah Milano;Deborah Milano;8009518095449;;;;;;3.3;10;;;;;;"Pret porter nail enamels are formulated for stunning shine
a fluid glideon consistency and extreme adhesion to nails
The catwalkinspired shades come in a breathtaking palette
of colours and finishes that include pastel lacquer glitter
pearl and metallic to suit every look";"Pret porter nail enamels are formulated for stunning shine
a fluid glideon consistency and extreme adhesion to nails
The catwalkinspired shades come in a breathtaking palette
of colours and finishes that include pastel lacquer glitter
pearl and metallic to suit every look";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/76ccbac0-9-pret-a-porter56.jpg;;;;;;;;;;;;;Sale
389;1;Pret A Porter Nail Enamel One Size 53;10;3.5;;;;;;;;dm_389;;Deborah Milano;Deborah Milano;8009518095487;;;;;;3.3;10;;;;;;"Pret porter nail enamels are formulated for stunning shine
a fluid glideon consistency and extreme adhesion to nails
The catwalkinspired shades come in a breathtaking palette
of colours and finishes that include pastel lacquer glitter
pearl and metallic to suit every look";"Pret porter nail enamels are formulated for stunning shine
a fluid glideon consistency and extreme adhesion to nails
The catwalkinspired shades come in a breathtaking palette
of colours and finishes that include pastel lacquer glitter
pearl and metallic to suit every look";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/76ccbac0-9-pret-a-porter56.jpg;;;;;;;;;;;;;Sale
390;1;Pret A Porter Nail Enamel One Size 56;10;3.5;;;;;;;;dm_390;;Deborah Milano;Deborah Milano;8009518095548;;;;;;3.3;10;;;;;;"Pret porter nail enamels are formulated for stunning shine
a fluid glideon consistency and extreme adhesion to nails
The catwalkinspired shades come in a breathtaking palette
of colours and finishes that include pastel lacquer glitter
pearl and metallic to suit every look";"Pret porter nail enamels are formulated for stunning shine
a fluid glideon consistency and extreme adhesion to nails
The catwalkinspired shades come in a breathtaking palette
of colours and finishes that include pastel lacquer glitter
pearl and metallic to suit every look";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/76ccbac0-9-pret-a-porter56.jpg;;;;;;;;;;;;;Sale
391;1;Pret A Porter Nail Enamel One Size 58;10;3.5;;;;;;;;dm_391;;Deborah Milano;Deborah Milano;8009518095586;;;;;;3.3;10;;;;;;"Pret porter nail enamels are formulated for stunning shine
a fluid glideon consistency and extreme adhesion to nails
The catwalkinspired shades come in a breathtaking palette
of colours and finishes that include pastel lacquer glitter
pearl and metallic to suit every look";"Pret porter nail enamels are formulated for stunning shine
a fluid glideon consistency and extreme adhesion to nails
The catwalkinspired shades come in a breathtaking palette
of colours and finishes that include pastel lacquer glitter
pearl and metallic to suit every look";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/76ccbac0-9-pret-a-porter56.jpg;;;;;;;;;;;;;Sale
392;1;Pret A Porter Nail Enamel One Size 61;10;3.5;;;;;;;;dm_392;;Deborah Milano;Deborah Milano;8009518095647;;;;;;3.3;10;;;;;;"Pret porter nail enamels are formulated for stunning shine
a fluid glideon consistency and extreme adhesion to nails
The catwalkinspired shades come in a breathtaking palette
of colours and finishes that include pastel lacquer glitter
pearl and metallic to suit every look";"Pret porter nail enamels are formulated for stunning shine
a fluid glideon consistency and extreme adhesion to nails
The catwalkinspired shades come in a breathtaking palette
of colours and finishes that include pastel lacquer glitter
pearl and metallic to suit every look";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/76ccbac0-9-pret-a-porter56.jpg;;;;;;;;;;;;;Sale
393;1;Pret A Porter Nail Enamel One Size 66;10;3.5;;;;;;;;dm_393;;Deborah Milano;Deborah Milano;8009518095746;;;;;;3.3;10;;;;;;"Pret porter nail enamels are formulated for stunning shine
a fluid glideon consistency and extreme adhesion to nails
The catwalkinspired shades come in a breathtaking palette
of colours and finishes that include pastel lacquer glitter
pearl and metallic to suit every look";"Pret porter nail enamels are formulated for stunning shine
a fluid glideon consistency and extreme adhesion to nails
The catwalkinspired shades come in a breathtaking palette
of colours and finishes that include pastel lacquer glitter
pearl and metallic to suit every look";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/76ccbac0-9-pret-a-porter56.jpg;;;;;;;;;;;;;Sale
394;1;Pret A Porter Nail Enamel One Size 70;10;3.5;;;;;;;;dm_394;;Deborah Milano;Deborah Milano;8009518095821;;;;;;3.3;10;;;;;;"Pret porter nail enamels are formulated for stunning shine
a fluid glideon consistency and extreme adhesion to nails
The catwalkinspired shades come in a breathtaking palette
of colours and finishes that include pastel lacquer glitter
pearl and metallic to suit every look";"Pret porter nail enamels are formulated for stunning shine
a fluid glideon consistency and extreme adhesion to nails
The catwalkinspired shades come in a breathtaking palette
of colours and finishes that include pastel lacquer glitter
pearl and metallic to suit every look";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/76ccbac0-9-pret-a-porter56.jpg;;;;;;;;;;;;;Sale
395;1;Pret A Porter Nail Enamel One Size 39;10;3.5;;;;;;;;dm_395;;Deborah Milano;Deborah Milano;8009518027426;;;;;;3.3;10;;;;;;"Pret porter nail enamels are formulated for stunning shine
a fluid glideon consistency and extreme adhesion to nails
The catwalkinspired shades come in a breathtaking palette
of colours and finishes that include pastel lacquer glitter
pearl and metallic to suit every look";"Pret porter nail enamels are formulated for stunning shine
a fluid glideon consistency and extreme adhesion to nails
The catwalkinspired shades come in a breathtaking palette
of colours and finishes that include pastel lacquer glitter
pearl and metallic to suit every look";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/76ccbac0-9-pret-a-porter56.jpg;;;;;;;;;;;;;Sale
396;1;Pret A Porter Nail Enamel One Size 14;10;3.5;;;;;;;;dm_396;;Deborah Milano;Deborah Milano;8009518025873;;;;;;3.3;10;;;;;;"Pret porter nail enamels are formulated for stunning shine
a fluid glideon consistency and extreme adhesion to nails
The catwalkinspired shades come in a breathtaking palette
of colours and finishes that include pastel lacquer glitter
pearl and metallic to suit every look";"Pret porter nail enamels are formulated for stunning shine
a fluid glideon consistency and extreme adhesion to nails
The catwalkinspired shades come in a breathtaking palette
of colours and finishes that include pastel lacquer glitter
pearl and metallic to suit every look";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/76ccbac0-9-pret-a-porter56.jpg;;;;;;;;;;;;;Sale
397;1;Pret A Porter Nail Enamel One Size 38;10;3.5;;;;;;;;dm_397;;Deborah Milano;Deborah Milano;8009518027358;;;;;;3.3;10;;;;;;"Pret porter nail enamels are formulated for stunning shine
a fluid glideon consistency and extreme adhesion to nails
The catwalkinspired shades come in a breathtaking palette
of colours and finishes that include pastel lacquer glitter
pearl and metallic to suit every look";"Pret porter nail enamels are formulated for stunning shine
a fluid glideon consistency and extreme adhesion to nails
The catwalkinspired shades come in a breathtaking palette
of colours and finishes that include pastel lacquer glitter
pearl and metallic to suit every look";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/76ccbac0-9-pret-a-porter56.jpg;;;;;;;;;;;;;Sale
398;1;Pret A Porter Nail Enamel One Size 12;10;3.5;;;;;;;;dm_398;;Deborah Milano;Deborah Milano;8009518025835;;;;;;3.3;10;;;;;;"Pret porter nail enamels are formulated for stunning shine
a fluid glideon consistency and extreme adhesion to nails
The catwalkinspired shades come in a breathtaking palette
of colours and finishes that include pastel lacquer glitter
pearl and metallic to suit every look";"Pret porter nail enamels are formulated for stunning shine
a fluid glideon consistency and extreme adhesion to nails
The catwalkinspired shades come in a breathtaking palette
of colours and finishes that include pastel lacquer glitter
pearl and metallic to suit every look";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/76ccbac0-9-pret-a-porter56.jpg;;;;;;;;;;;;;Sale
399;1;Pret A Porter Nail Enamel One Size 17;10;3.5;;;;;;;;dm_399;;Deborah Milano;Deborah Milano;8009518025934;;;;;;3.3;10;;;;;;"Pret porter nail enamels are formulated for stunning shine
a fluid glideon consistency and extreme adhesion to nails
The catwalkinspired shades come in a breathtaking palette
of colours and finishes that include pastel lacquer glitter
pearl and metallic to suit every look";"Pret porter nail enamels are formulated for stunning shine
a fluid glideon consistency and extreme adhesion to nails
The catwalkinspired shades come in a breathtaking palette
of colours and finishes that include pastel lacquer glitter
pearl and metallic to suit every look";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/76ccbac0-9-pret-a-porter56.jpg;;;;;;;;;;;;;Sale
400;1;Pret A Porter Nail Enamel One Size 15;10;3.5;;;;;;;;dm_400;;Deborah Milano;Deborah Milano;8009518025897;;;;;;3.3;10;;;;;;"Pret porter nail enamels are formulated for stunning shine
a fluid glideon consistency and extreme adhesion to nails
The catwalkinspired shades come in a breathtaking palette
of colours and finishes that include pastel lacquer glitter
pearl and metallic to suit every look";"Pret porter nail enamels are formulated for stunning shine
a fluid glideon consistency and extreme adhesion to nails
The catwalkinspired shades come in a breathtaking palette
of colours and finishes that include pastel lacquer glitter
pearl and metallic to suit every look";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/76ccbac0-9-pret-a-porter56.jpg;;;;;;;;;;;;;Sale
401;1;Pret A Porter Nail Enamel One Size 40;10;3.5;;;;;;;;dm_401;;Deborah Milano;Deborah Milano;8009518027488;;;;;;3.3;10;;;;;;"Pret porter nail enamels are formulated for stunning shine
a fluid glideon consistency and extreme adhesion to nails
The catwalkinspired shades come in a breathtaking palette
of colours and finishes that include pastel lacquer glitter
pearl and metallic to suit every look";"Pret porter nail enamels are formulated for stunning shine
a fluid glideon consistency and extreme adhesion to nails
The catwalkinspired shades come in a breathtaking palette
of colours and finishes that include pastel lacquer glitter
pearl and metallic to suit every look";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/76ccbac0-9-pret-a-porter56.jpg;;;;;;;;;;;;;Sale
402;1;Pret A Porter Nail Enamel One Size 10;10;3.5;;;;;;;;dm_402;;Deborah Milano;Deborah Milano;8009518025798;;;;;;3.3;10;;;;;;"Pret porter nail enamels are formulated for stunning shine
a fluid glideon consistency and extreme adhesion to nails
The catwalkinspired shades come in a breathtaking palette
of colours and finishes that include pastel lacquer glitter
pearl and metallic to suit every look";"Pret porter nail enamels are formulated for stunning shine
a fluid glideon consistency and extreme adhesion to nails
The catwalkinspired shades come in a breathtaking palette
of colours and finishes that include pastel lacquer glitter
pearl and metallic to suit every look";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/76ccbac0-9-pret-a-porter56.jpg;;;;;;;;;;;;;Sale
403;1;Pret A Porter Nail Enamel One Size 9;10;3.5;;;;;;;;dm_403;;Deborah Milano;Deborah Milano;8009518025774;;;;;;3.3;10;;;;;;"Pret porter nail enamels are formulated for stunning shine
a fluid glideon consistency and extreme adhesion to nails
The catwalkinspired shades come in a breathtaking palette
of colours and finishes that include pastel lacquer glitter
pearl and metallic to suit every look";"Pret porter nail enamels are formulated for stunning shine
a fluid glideon consistency and extreme adhesion to nails
The catwalkinspired shades come in a breathtaking palette
of colours and finishes that include pastel lacquer glitter
pearl and metallic to suit every look";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/76ccbac0-9-pret-a-porter56.jpg;;;;;;;;;;;;;Sale
404;1;Pret A Porter Nail Enamel One Size 33;10;3.5;;;;;;;;dm_404;;Deborah Milano;Deborah Milano;8009518026795;;;;;;3.3;10;;;;;;"Pret porter nail enamels are formulated for stunning shine
a fluid glideon consistency and extreme adhesion to nails
The catwalkinspired shades come in a breathtaking palette
of colours and finishes that include pastel lacquer glitter
pearl and metallic to suit every look";"Pret porter nail enamels are formulated for stunning shine
a fluid glideon consistency and extreme adhesion to nails
The catwalkinspired shades come in a breathtaking palette
of colours and finishes that include pastel lacquer glitter
pearl and metallic to suit every look";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/76ccbac0-9-pret-a-porter56.jpg;;;;;;;;;;;;;Sale
406;1;Pret A Porter Nail Enamel One Size 34;10;3.5;;;;;;;;dm_406;;Deborah Milano;Deborah Milano;8009518026993;;;;;;3.3;10;;;;;;"Pret porter nail enamels are formulated for stunning shine
a fluid glideon consistency and extreme adhesion to nails
The catwalkinspired shades come in a breathtaking palette
of colours and finishes that include pastel lacquer glitter
pearl and metallic to suit every look";"Pret porter nail enamels are formulated for stunning shine
a fluid glideon consistency and extreme adhesion to nails
The catwalkinspired shades come in a breathtaking palette
of colours and finishes that include pastel lacquer glitter
pearl and metallic to suit every look";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/76ccbac0-9-pret-a-porter56.jpg;;;;;;;;;;;;;Sale
411;1;Nail Hardner One Size No Colour;10;5.9;;;;;;;;dm_411;;Deborah Milano;Deborah Milano;8009518113563;;;;;;4.6;10;;;;;;Clear enamel for nails that are prone to splitting Calcium Multi Mineral Complex has a redensifying effect that leaves nails stronger well nourished and more supple;Clear enamel for nails that are prone to splitting Calcium Multi Mineral Complex has a redensifying effect that leaves nails stronger well nourished and more supple;;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/aac84ada-a-nail-hardener.jpg;;;;;;;;;;;;;Sale
412;1;Anti Nail Biting One Size No Colour;10;2.95;;;;;;;;dm_412;;Deborah Milano;Deborah Milano;8009518113600;;;;;;4.6;10;;;;;;Formulated with Calcium Multi Mineral Complex to nourish nails and help combat flaking and breakage;Formulated with Calcium Multi Mineral Complex to nourish nails and help combat flaking and breakage;;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/eadf555d-e-anti-nail-biting.jpg;;;;;;;;;;;;;Sale
413;1;Strengthener One Size No Colour;10;5.9;;;;;;;;dm_413;;Deborah Milano;Deborah Milano;8009518113570;;;;;;4.6;10;;;;;;The Calcium contained in Calcium Multi Mineral Complex has a redensifying helps enhance the suppleness of nails making them stronger and well nourished;The Calcium contained in Calcium Multi Mineral Complex has a redensifying helps enhance the suppleness of nails making them stronger and well nourished;;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/f99569bc-4-nail-strengthener.jpg;;;;;;;;;;;;;Sale
